ID,SDC_GENDER,SDC_INCOME
SYN_58629080,2,3
SYN_58629081,2,8
SYN_58629082,2,6
SYN_58629083,2,2
SYN_58629084,2,4
SYN_58629085,2,5
SYN_58629086,1,4
SYN_58629087,2,3
SYN_58629088,1,6
SYN_58629089,1,NA
SYN_58629090,2,6
SYN_58629091,2,6
SYN_58629092,2,6
SYN_58629093,1,8
SYN_58629094,1,4
SYN_58629095,2,NA
SYN_58629096,2,5
SYN_58629097,2,6
SYN_58629098,1,5
SYN_58629099,1,4
SYN_58629100,1,3
SYN_58629101,2,5
SYN_58629102,2,5
SYN_58629103,2,6
SYN_58629104,2,3
SYN_58629105,2,2
SYN_58629106,2,4
SYN_58629107,2,2
SYN_58629108,2,8
SYN_58629109,2,4
SYN_58629110,2,6
SYN_58629111,2,4
SYN_58629112,2,6
SYN_58629113,2,4
SYN_58629114,1,6
SYN_58629115,2,8
SYN_58629116,2,6
SYN_58629117,2,8
SYN_58629118,2,6
SYN_58629119,2,3
SYN_58629120,2,5
SYN_58629121,1,6
SYN_58629122,2,7
SYN_58629123,1,6
SYN_58629124,1,4
SYN_58629125,2,6
SYN_58629126,1,6
SYN_58629127,2,3
SYN_58629128,2,3
SYN_58629129,2,4
SYN_58629130,2,8
SYN_58629131,2,8
SYN_58629132,2,NA
SYN_58629133,2,7
SYN_58629134,1,4
SYN_58629135,1,6
SYN_58629136,2,3
SYN_58629137,2,6
SYN_58629138,2,NA
SYN_58629139,2,4
SYN_58629140,2,4
SYN_58629141,1,3
SYN_58629142,1,3
SYN_58629143,1,8
SYN_58629144,1,6
SYN_58629145,1,8
SYN_58629146,1,4
SYN_58629147,2,5
SYN_58629148,2,6
SYN_58629149,2,4
SYN_58629150,2,5
SYN_58629151,2,6
SYN_58629152,2,5
SYN_58629153,2,7
SYN_58629154,1,6
SYN_58629155,1,3
SYN_58629156,1,6
SYN_58629157,2,6
SYN_58629158,1,5
SYN_58629159,1,4
SYN_58629160,2,4
SYN_58629161,2,NA
SYN_58629162,1,6
SYN_58629163,2,6
SYN_58629164,1,6
SYN_58629165,2,8
SYN_58629166,1,4
SYN_58629167,2,8
SYN_58629168,2,6
SYN_58629169,2,4
SYN_58629170,1,7
SYN_58629171,1,7
SYN_58629172,1,1
SYN_58629173,2,6
SYN_58629174,2,5
SYN_58629175,1,2
SYN_58629176,2,4
SYN_58629177,1,6
SYN_58629178,2,3
SYN_58629179,2,6
SYN_58629180,2,5
SYN_58629181,2,1
SYN_58629182,2,3
SYN_58629183,2,4
SYN_58629184,2,NA
SYN_58629185,2,4
SYN_58629186,1,7
SYN_58629187,2,2
SYN_58629188,1,6
SYN_58629189,2,5
SYN_58629190,1,4
SYN_58629191,2,6
SYN_58629192,2,4
SYN_58629193,2,6
SYN_58629194,2,7
SYN_58629195,2,3
SYN_58629196,2,4
SYN_58629197,2,8
SYN_58629198,2,8
SYN_58629199,1,6
SYN_58629200,1,5
SYN_58629201,2,6
SYN_58629202,2,5
SYN_58629203,2,7
SYN_58629204,1,8
SYN_58629205,2,8
SYN_58629206,1,7
SYN_58629207,2,7
SYN_58629208,2,7
SYN_58629209,1,4
SYN_58629210,1,7
SYN_58629211,2,6
SYN_58629212,1,6
SYN_58629213,2,2
SYN_58629214,2,6
SYN_58629215,2,8
SYN_58629216,2,5
SYN_58629217,1,4
SYN_58629218,2,6
SYN_58629219,2,6
SYN_58629220,1,6
SYN_58629221,1,3
SYN_58629222,1,8
SYN_58629223,2,2
SYN_58629224,2,8
SYN_58629225,1,6
SYN_58629226,1,6
SYN_58629227,2,3
SYN_58629228,2,2
SYN_58629229,2,2
SYN_58629230,2,7
SYN_58629231,2,NA
SYN_58629232,2,6
SYN_58629233,2,4
SYN_58629234,2,NA
SYN_58629235,2,3
SYN_58629236,1,8
SYN_58629237,1,7
SYN_58629238,1,2
SYN_58629239,2,8
SYN_58629240,2,3
SYN_58629241,1,6
SYN_58629242,1,4
SYN_58629243,2,3
SYN_58629244,2,5
SYN_58629245,2,8
SYN_58629246,1,8
SYN_58629247,2,3
SYN_58629248,2,4
SYN_58629249,2,2
SYN_58629250,1,6
SYN_58629251,1,3
SYN_58629252,1,5
SYN_58629253,2,2
SYN_58629254,2,4
SYN_58629255,2,4
SYN_58629256,2,3
SYN_58629257,2,6
SYN_58629258,1,6
SYN_58629259,1,4
SYN_58629260,2,4
SYN_58629261,1,4
SYN_58629262,1,6
SYN_58629263,2,6
SYN_58629264,2,4
SYN_58629265,2,2
SYN_58629266,1,7
SYN_58629267,2,8
SYN_58629268,1,3
SYN_58629269,1,7
SYN_58629270,2,6
SYN_58629271,1,7
SYN_58629272,2,4
SYN_58629273,1,6
SYN_58629274,2,5
SYN_58629275,2,7
SYN_58629276,2,8
SYN_58629277,2,8
SYN_58629278,2,4
SYN_58629279,2,3
SYN_58629280,2,3
SYN_58629281,2,4
SYN_58629282,2,2
SYN_58629283,2,NA
SYN_58629284,2,8
SYN_58629285,2,8
SYN_58629286,1,6
SYN_58629287,1,8
SYN_58629288,1,6
SYN_58629289,1,6
SYN_58629290,1,7
SYN_58629291,2,8
SYN_58629292,2,3
SYN_58629293,2,6
SYN_58629294,2,4
SYN_58629295,2,7
SYN_58629296,1,4
SYN_58629297,1,3
SYN_58629298,1,6
SYN_58629299,1,5
SYN_58629300,2,5
SYN_58629301,1,NA
SYN_58629302,2,6
SYN_58629303,2,8
SYN_58629304,2,3
SYN_58629305,2,NA
SYN_58629306,2,6
SYN_58629307,2,3
SYN_58629308,2,8
SYN_58629309,2,5
SYN_58629310,2,5
SYN_58629311,2,7
SYN_58629312,1,8
SYN_58629313,2,6
SYN_58629314,2,7
SYN_58629315,1,6
SYN_58629316,2,8
SYN_58629317,2,4
SYN_58629318,1,3
SYN_58629319,2,5
SYN_58629320,1,7
SYN_58629321,2,7
SYN_58629322,2,3
SYN_58629323,2,7
SYN_58629324,2,7
SYN_58629325,2,6
SYN_58629326,2,3
SYN_58629327,2,6
SYN_58629328,1,7
SYN_58629329,2,6
SYN_58629330,2,7
SYN_58629331,2,7
SYN_58629332,2,8
SYN_58629333,2,5
SYN_58629334,2,6
SYN_58629335,2,7
SYN_58629336,2,1
SYN_58629337,2,6
SYN_58629338,2,NA
SYN_58629339,1,8
SYN_58629340,2,4
SYN_58629341,2,3
SYN_58629342,2,6
SYN_58629343,1,6
SYN_58629344,2,3
SYN_58629345,2,6
SYN_58629346,1,6
SYN_58629347,2,7
SYN_58629348,1,7
SYN_58629349,2,8
SYN_58629350,1,7
SYN_58629351,2,6
SYN_58629352,1,6
SYN_58629353,2,5
SYN_58629354,1,8
SYN_58629355,2,4
SYN_58629356,2,6
SYN_58629357,2,6
SYN_58629358,2,3
SYN_58629359,2,7
SYN_58629360,1,5
SYN_58629361,2,4
SYN_58629362,2,7
SYN_58629363,2,3
SYN_58629364,1,2
SYN_58629365,2,4
SYN_58629366,2,4
SYN_58629367,2,7
SYN_58629368,1,5
SYN_58629369,1,7
SYN_58629370,2,3
SYN_58629371,2,3
SYN_58629372,1,6
SYN_58629373,1,4
SYN_58629374,1,5
SYN_58629375,1,6
SYN_58629376,1,8
SYN_58629377,2,7
SYN_58629378,1,5
SYN_58629379,2,1
SYN_58629380,1,4
SYN_58629381,2,5
SYN_58629382,2,6
SYN_58629383,1,8
SYN_58629384,2,6
SYN_58629385,2,5
SYN_58629386,2,7
SYN_58629387,2,6
SYN_58629388,1,NA
SYN_58629389,2,6
SYN_58629390,1,5
SYN_58629391,2,3
SYN_58629392,2,6
SYN_58629393,2,3
SYN_58629394,2,5
SYN_58629395,2,4
SYN_58629396,2,7
SYN_58629397,2,8
SYN_58629398,2,1
SYN_58629399,2,8
SYN_58629400,2,7
SYN_58629401,1,7
SYN_58629402,1,5
SYN_58629403,2,7
SYN_58629404,2,2
SYN_58629405,2,5
SYN_58629406,2,5
SYN_58629407,2,3
SYN_58629408,2,6
SYN_58629409,1,7
SYN_58629410,1,8
SYN_58629411,2,7
SYN_58629412,2,1
SYN_58629413,2,7
SYN_58629414,2,3
SYN_58629415,1,6
SYN_58629416,2,7
SYN_58629417,2,8
SYN_58629418,1,8
SYN_58629419,2,2
SYN_58629420,2,6
SYN_58629421,2,6
SYN_58629422,2,8
SYN_58629423,2,3
SYN_58629424,1,6
SYN_58629425,2,7
SYN_58629426,1,7
SYN_58629427,2,5
SYN_58629428,1,3
SYN_58629429,1,5
SYN_58629430,2,5
SYN_58629431,2,8
SYN_58629432,2,4
SYN_58629433,1,3
SYN_58629434,2,4
SYN_58629435,2,6
SYN_58629436,2,4
SYN_58629437,1,6
SYN_58629438,2,6
SYN_58629439,2,3
SYN_58629440,2,8
SYN_58629441,2,3
SYN_58629442,1,8
SYN_58629443,1,6
SYN_58629444,2,4
SYN_58629445,2,8
SYN_58629446,2,6
SYN_58629447,2,6
SYN_58629448,2,4
SYN_58629449,2,6
SYN_58629450,2,6
SYN_58629451,2,4
SYN_58629452,2,5
SYN_58629453,1,8
SYN_58629454,2,6
SYN_58629455,2,8
SYN_58629456,2,5
SYN_58629457,1,5
SYN_58629458,2,5
SYN_58629459,1,3
SYN_58629460,2,5
SYN_58629461,2,6
SYN_58629462,2,7
SYN_58629463,2,3
SYN_58629464,2,2
SYN_58629465,2,7
SYN_58629466,1,5
SYN_58629467,2,6
SYN_58629468,1,5
SYN_58629469,1,4
SYN_58629470,1,6
SYN_58629471,2,6
SYN_58629472,2,3
SYN_58629473,2,NA
SYN_58629474,2,8
SYN_58629475,1,5
SYN_58629476,2,7
SYN_58629477,2,6
SYN_58629478,2,NA
SYN_58629479,2,4
SYN_58629480,1,5
SYN_58629481,2,5
SYN_58629482,2,6
SYN_58629483,2,2
SYN_58629484,1,4
SYN_58629485,2,7
SYN_58629486,2,3
SYN_58629487,2,3
SYN_58629488,2,5
SYN_58629489,2,6
SYN_58629490,2,5
SYN_58629491,2,4
SYN_58629492,2,6
SYN_58629493,1,7
SYN_58629494,2,5
SYN_58629495,1,4
SYN_58629496,2,3
SYN_58629497,1,4
SYN_58629498,1,6
SYN_58629499,2,4
SYN_58629500,2,NA
SYN_58629501,1,8
SYN_58629502,2,6
SYN_58629503,2,4
SYN_58629504,1,4
SYN_58629505,2,6
SYN_58629506,1,7
SYN_58629507,2,6
SYN_58629508,2,7
SYN_58629509,2,3
SYN_58629510,1,2
SYN_58629511,2,5
SYN_58629512,1,8
SYN_58629513,1,5
SYN_58629514,1,6
SYN_58629515,1,8
SYN_58629516,2,7
SYN_58629517,2,7
SYN_58629518,2,3
SYN_58629519,2,2
SYN_58629520,1,7
SYN_58629521,2,6
SYN_58629522,2,8
SYN_58629523,1,5
SYN_58629524,2,8
SYN_58629525,2,NA
SYN_58629526,2,4
SYN_58629527,2,4
SYN_58629528,2,3
SYN_58629529,1,6
SYN_58629530,2,6
SYN_58629531,1,6
SYN_58629532,2,8
SYN_58629533,1,7
SYN_58629534,1,4
SYN_58629535,2,NA
SYN_58629536,2,3
SYN_58629537,2,NA
SYN_58629538,2,7
SYN_58629539,2,6
SYN_58629540,1,6
SYN_58629541,2,4
SYN_58629542,2,6
SYN_58629543,2,4
SYN_58629544,2,5
SYN_58629545,2,4
SYN_58629546,2,2
SYN_58629547,2,6
SYN_58629548,2,4
SYN_58629549,2,5
SYN_58629550,2,8
SYN_58629551,2,5
SYN_58629552,2,NA
SYN_58629553,2,6
SYN_58629554,2,6
SYN_58629555,1,4
SYN_58629556,1,4
SYN_58629557,1,5
SYN_58629558,1,6
SYN_58629559,2,4
SYN_58629560,2,6
SYN_58629561,2,5
SYN_58629562,1,2
SYN_58629563,1,6
SYN_58629564,1,6
SYN_58629565,2,5
SYN_58629566,2,2
SYN_58629567,1,2
SYN_58629568,1,6
SYN_58629569,1,5
SYN_58629570,1,5
SYN_58629571,1,4
SYN_58629572,2,4
SYN_58629573,2,5
SYN_58629574,2,7
SYN_58629575,2,7
SYN_58629576,2,5
SYN_58629577,2,NA
SYN_58629578,2,6
SYN_58629579,2,8
SYN_58629580,2,6
SYN_58629581,2,5
SYN_58629582,2,6
SYN_58629583,1,7
SYN_58629584,1,4
SYN_58629585,2,5
SYN_58629586,2,4
SYN_58629587,2,5
SYN_58629588,2,5
SYN_58629589,2,4
SYN_58629590,1,3
SYN_58629591,1,6
SYN_58629592,1,3
SYN_58629593,2,5
SYN_58629594,2,8
SYN_58629595,2,6
SYN_58629596,2,5
SYN_58629597,2,6
SYN_58629598,1,4
SYN_58629599,1,8
SYN_58629600,2,8
SYN_58629601,2,7
SYN_58629602,1,3
SYN_58629603,2,7
SYN_58629604,1,2
SYN_58629605,2,2
SYN_58629606,2,6
SYN_58629607,2,3
SYN_58629608,2,6
SYN_58629609,2,5
SYN_58629610,1,5
SYN_58629611,1,6
SYN_58629612,2,3
SYN_58629613,1,8
SYN_58629614,1,7
SYN_58629615,2,5
SYN_58629616,2,3
SYN_58629617,2,4
SYN_58629618,1,6
SYN_58629619,1,2
SYN_58629620,2,8
SYN_58629621,1,4
SYN_58629622,2,NA
SYN_58629623,2,8
SYN_58629624,2,5
SYN_58629625,2,6
SYN_58629626,2,6
SYN_58629627,2,4
SYN_58629628,1,6
SYN_58629629,1,5
SYN_58629630,2,8
SYN_58629631,1,4
SYN_58629632,1,8
SYN_58629633,2,5
SYN_58629634,2,4
SYN_58629635,1,7
SYN_58629636,2,3
SYN_58629637,2,4
SYN_58629638,2,5
SYN_58629639,1,8
SYN_58629640,1,2
SYN_58629641,2,5
SYN_58629642,2,NA
SYN_58629643,2,5
SYN_58629644,1,4
SYN_58629645,2,2
SYN_58629646,2,8
SYN_58629647,2,NA
SYN_58629648,2,6
SYN_58629649,2,4
SYN_58629650,1,6
SYN_58629651,2,6
SYN_58629652,2,6
SYN_58629653,1,5
SYN_58629654,2,8
SYN_58629655,1,6
SYN_58629656,1,3
SYN_58629657,2,7
SYN_58629658,1,2
SYN_58629659,1,8
SYN_58629660,2,3
SYN_58629661,1,6
SYN_58629662,1,6
SYN_58629663,1,8
SYN_58629664,2,6
SYN_58629665,2,3
SYN_58629666,2,6
SYN_58629667,2,4
SYN_58629668,1,4
SYN_58629669,2,7
SYN_58629670,2,2
SYN_58629671,1,4
SYN_58629672,2,8
SYN_58629673,1,NA
SYN_58629674,2,7
SYN_58629675,2,6
SYN_58629676,2,3
SYN_58629677,1,5
SYN_58629678,1,8
SYN_58629679,2,7
SYN_58629680,1,NA
SYN_58629681,2,6
SYN_58629682,2,6
SYN_58629683,2,NA
SYN_58629684,2,8
SYN_58629685,1,5
SYN_58629686,1,3
SYN_58629687,2,2
SYN_58629688,1,7
SYN_58629689,2,7
SYN_58629690,2,4
SYN_58629691,2,3
SYN_58629692,2,6
SYN_58629693,2,4
SYN_58629694,2,7
SYN_58629695,1,7
SYN_58629696,1,8
SYN_58629697,1,8
SYN_58629698,2,6
SYN_58629699,1,7
SYN_58629700,1,6
SYN_58629701,2,8
SYN_58629702,2,3
SYN_58629703,1,8
SYN_58629704,2,1
SYN_58629705,2,7
SYN_58629706,2,7
SYN_58629707,1,5
SYN_58629708,2,3
SYN_58629709,2,5
SYN_58629710,1,3
SYN_58629711,1,6
SYN_58629712,2,7
SYN_58629713,1,5
SYN_58629714,2,7
SYN_58629715,1,8
SYN_58629716,2,2
SYN_58629717,1,3
SYN_58629718,2,4
SYN_58629719,1,5
SYN_58629720,1,4
SYN_58629721,2,5
SYN_58629722,2,5
SYN_58629723,1,3
SYN_58629724,1,5
SYN_58629725,2,6
SYN_58629726,1,5
SYN_58629727,2,7
SYN_58629728,2,4
SYN_58629729,2,5
SYN_58629730,1,5
SYN_58629731,1,4
SYN_58629732,2,3
SYN_58629733,2,5
SYN_58629734,2,8
SYN_58629735,1,5
SYN_58629736,2,6
SYN_58629737,1,8
SYN_58629738,1,6
SYN_58629739,2,8
SYN_58629740,1,8
SYN_58629741,2,7
SYN_58629742,1,4
SYN_58629743,2,5
SYN_58629744,2,NA
SYN_58629745,2,NA
SYN_58629746,1,3
SYN_58629747,1,6
SYN_58629748,2,8
SYN_58629749,1,6
SYN_58629750,1,NA
SYN_58629751,2,8
SYN_58629752,2,6
SYN_58629753,1,3
SYN_58629754,1,6
SYN_58629755,1,4
SYN_58629756,2,6
SYN_58629757,2,4
SYN_58629758,2,6
SYN_58629759,2,8
SYN_58629760,2,4
SYN_58629761,1,6
SYN_58629762,1,5
SYN_58629763,2,5
SYN_58629764,2,6
SYN_58629765,2,7
SYN_58629766,2,8
SYN_58629767,2,4
SYN_58629768,2,8
SYN_58629769,2,NA
SYN_58629770,2,3
SYN_58629771,2,4
SYN_58629772,1,4
SYN_58629773,2,8
SYN_58629774,2,5
SYN_58629775,2,8
SYN_58629776,2,2
SYN_58629777,1,6
SYN_58629778,2,7
SYN_58629779,1,4
SYN_58629780,2,3
SYN_58629781,1,5
SYN_58629782,2,4
SYN_58629783,1,NA
SYN_58629784,2,8
SYN_58629785,2,5
SYN_58629786,1,NA
SYN_58629787,1,6
SYN_58629788,1,NA
SYN_58629789,2,6
SYN_58629790,1,4
SYN_58629791,2,2
SYN_58629792,2,4
SYN_58629793,2,6
SYN_58629794,1,6
SYN_58629795,2,8
SYN_58629796,2,6
SYN_58629797,2,8
SYN_58629798,2,5
SYN_58629799,2,3
SYN_58629800,1,4
SYN_58629801,2,2
SYN_58629802,2,4
SYN_58629803,2,3
SYN_58629804,2,5
SYN_58629805,1,4
SYN_58629806,2,6
SYN_58629807,1,5
SYN_58629808,1,NA
SYN_58629809,1,5
SYN_58629810,1,6
SYN_58629811,1,5
SYN_58629812,2,4
SYN_58629813,2,4
SYN_58629814,2,3
SYN_58629815,1,1
SYN_58629816,1,4
SYN_58629817,2,8
SYN_58629818,2,6
SYN_58629819,1,7
SYN_58629820,2,3
SYN_58629821,2,4
SYN_58629822,1,2
SYN_58629823,2,NA
SYN_58629824,2,3
SYN_58629825,2,8
SYN_58629826,1,4
SYN_58629827,2,NA
SYN_58629828,2,6
SYN_58629829,2,4
SYN_58629830,2,8
SYN_58629831,2,6
SYN_58629832,1,8
SYN_58629833,2,7
SYN_58629834,2,6
SYN_58629835,1,6
SYN_58629836,2,8
SYN_58629837,2,NA
SYN_58629838,2,2
SYN_58629839,2,2
SYN_58629840,2,NA
SYN_58629841,2,8
SYN_58629842,2,3
SYN_58629843,2,8
SYN_58629844,1,6
SYN_58629845,2,NA
SYN_58629846,1,7
SYN_58629847,2,8
SYN_58629848,2,5
SYN_58629849,2,6
SYN_58629850,2,5
SYN_58629851,2,3
SYN_58629852,2,8
SYN_58629853,1,5
SYN_58629854,2,6
SYN_58629855,2,3
SYN_58629856,1,6
SYN_58629857,1,3
SYN_58629858,2,7
SYN_58629859,2,6
SYN_58629860,2,6
SYN_58629861,2,4
SYN_58629862,2,6
SYN_58629863,2,6
SYN_58629864,2,4
SYN_58629865,1,7
SYN_58629866,2,5
SYN_58629867,1,3
SYN_58629868,2,4
SYN_58629869,2,4
SYN_58629870,2,8
SYN_58629871,1,6
SYN_58629872,2,5
SYN_58629873,2,7
SYN_58629874,2,6
SYN_58629875,2,5
SYN_58629876,2,6
SYN_58629877,2,6
SYN_58629878,2,4
SYN_58629879,2,6
SYN_58629880,1,6
SYN_58629881,2,7
SYN_58629882,2,3
SYN_58629883,1,3
SYN_58629884,2,5
SYN_58629885,2,5
SYN_58629886,2,NA
SYN_58629887,2,3
SYN_58629888,2,7
SYN_58629889,1,5
SYN_58629890,2,3
SYN_58629891,2,3
SYN_58629892,1,7
SYN_58629893,2,5
SYN_58629894,2,8
SYN_58629895,2,6
SYN_58629896,2,5
SYN_58629897,2,4
SYN_58629898,1,7
SYN_58629899,2,2
SYN_58629900,1,3
SYN_58629901,2,4
SYN_58629902,2,2
SYN_58629903,2,6
SYN_58629904,2,3
SYN_58629905,2,3
SYN_58629906,2,5
SYN_58629907,2,3
SYN_58629908,1,6
SYN_58629909,2,6
SYN_58629910,2,6
SYN_58629911,2,5
SYN_58629912,2,7
SYN_58629913,2,4
SYN_58629914,2,5
SYN_58629915,1,8
SYN_58629916,2,8
SYN_58629917,2,5
SYN_58629918,1,6
SYN_58629919,2,2
SYN_58629920,2,3
SYN_58629921,1,5
SYN_58629922,2,7
SYN_58629923,2,3
SYN_58629924,2,5
SYN_58629925,1,5
SYN_58629926,1,7
SYN_58629927,1,5
SYN_58629928,2,7
SYN_58629929,2,4
SYN_58629930,2,3
SYN_58629931,2,3
SYN_58629932,1,4
SYN_58629933,1,8
SYN_58629934,2,2
SYN_58629935,2,3
SYN_58629936,2,6
SYN_58629937,1,3
SYN_58629938,2,5
SYN_58629939,2,5
SYN_58629940,2,1
SYN_58629941,1,7
SYN_58629942,1,4
SYN_58629943,1,3
SYN_58629944,2,3
SYN_58629945,2,3
SYN_58629946,2,4
SYN_58629947,2,6
SYN_58629948,2,2
SYN_58629949,2,4
SYN_58629950,2,4
SYN_58629951,2,2
SYN_58629952,2,8
SYN_58629953,1,8
SYN_58629954,2,4
SYN_58629955,1,8
SYN_58629956,2,3
SYN_58629957,2,2
SYN_58629958,1,4
SYN_58629959,1,NA
SYN_58629960,1,5
SYN_58629961,2,8
SYN_58629962,2,7
SYN_58629963,2,3
SYN_58629964,2,6
SYN_58629965,2,6
SYN_58629966,2,5
SYN_58629967,1,6
SYN_58629968,2,7
SYN_58629969,2,6
SYN_58629970,1,6
SYN_58629971,2,4
SYN_58629972,2,5
SYN_58629973,2,7
SYN_58629974,2,3
SYN_58629975,1,4
SYN_58629976,2,3
SYN_58629977,2,5
SYN_58629978,2,5
SYN_58629979,2,7
SYN_58629980,2,5
SYN_58629981,2,4
SYN_58629982,2,4
SYN_58629983,2,7
SYN_58629984,2,7
SYN_58629985,2,6
SYN_58629986,2,7
SYN_58629987,1,NA
SYN_58629988,2,NA
SYN_58629989,2,2
SYN_58629990,2,5
SYN_58629991,2,NA
SYN_58629992,2,5
SYN_58629993,2,4
SYN_58629994,2,5
SYN_58629995,1,4
SYN_58629996,2,5
SYN_58629997,2,4
SYN_58629998,1,7
SYN_58629999,2,6
SYN_586210000,1,3
SYN_586210001,1,6
SYN_586210002,2,7
SYN_586210003,2,3
SYN_586210004,2,7
SYN_586210005,2,NA
SYN_586210006,2,5
SYN_586210007,1,8
SYN_586210008,1,4
SYN_586210009,1,5
SYN_586210010,1,4
SYN_586210011,2,6
SYN_586210012,2,NA
SYN_586210013,1,4
SYN_586210014,2,6
SYN_586210015,2,5
SYN_586210016,2,7
SYN_586210017,2,3
SYN_586210018,2,6
SYN_586210019,1,6
SYN_586210020,2,3
SYN_586210021,2,3
SYN_586210022,2,4
SYN_586210023,2,3
SYN_586210024,2,NA
SYN_586210025,1,3
SYN_586210026,1,6
SYN_586210027,2,2
SYN_586210028,2,5
SYN_586210029,2,NA
SYN_586210030,1,7
SYN_586210031,1,4
SYN_586210032,2,3
SYN_586210033,2,6
SYN_586210034,1,7
SYN_586210035,2,4
SYN_586210036,2,4
SYN_586210037,1,7
SYN_586210038,2,5
SYN_586210039,2,7
SYN_586210040,2,2
SYN_586210041,2,NA
SYN_586210042,1,6
SYN_586210043,1,6
SYN_586210044,1,8
SYN_586210045,2,6
SYN_586210046,1,5
SYN_586210047,2,6
SYN_586210048,2,3
SYN_586210049,2,7
SYN_586210050,2,2
SYN_586210051,2,8
SYN_586210052,1,5
SYN_586210053,2,NA
SYN_586210054,2,6
SYN_586210055,1,7
SYN_586210056,1,6
SYN_586210057,2,4
SYN_586210058,1,7
SYN_586210059,1,8
SYN_586210060,1,5
SYN_586210061,2,6
SYN_586210062,2,5
SYN_586210063,2,5
SYN_586210064,2,6
SYN_586210065,2,7
SYN_586210066,1,5
SYN_586210067,2,3
SYN_586210068,2,4
SYN_586210069,2,3
SYN_586210070,1,6
SYN_586210071,2,5
SYN_586210072,2,NA
SYN_586210073,1,7
SYN_586210074,2,6
SYN_586210075,1,4
SYN_586210076,1,3
SYN_586210077,2,2
SYN_586210078,2,7
SYN_586210079,1,2
SYN_586210080,1,3
SYN_586210081,2,5
SYN_586210082,1,3
SYN_586210083,1,5
SYN_586210084,2,2
SYN_586210085,1,6
SYN_586210086,2,6
SYN_586210087,1,5
SYN_586210088,1,7
SYN_586210089,2,7
SYN_586210090,1,8
SYN_586210091,2,NA
SYN_586210092,2,5
SYN_586210093,1,6
SYN_586210094,2,4
SYN_586210095,2,2
SYN_586210096,2,7
SYN_586210097,2,6
SYN_586210098,2,7
SYN_586210099,1,4
SYN_586210100,2,6
SYN_586210101,2,NA
SYN_586210102,2,NA
SYN_586210103,1,8
SYN_586210104,2,7
SYN_586210105,2,6
SYN_586210106,2,5
SYN_586210107,1,6
SYN_586210108,1,8
SYN_586210109,1,NA
SYN_586210110,2,7
SYN_586210111,2,4
SYN_586210112,2,2
SYN_586210113,2,5
SYN_586210114,2,4
SYN_586210115,2,3
SYN_586210116,1,4
SYN_586210117,1,7
SYN_586210118,2,8
SYN_586210119,2,7
SYN_586210120,1,8
SYN_586210121,1,NA
SYN_586210122,2,5
SYN_586210123,2,3
SYN_586210124,1,6
SYN_586210125,2,7
SYN_586210126,2,3
SYN_586210127,2,8
SYN_586210128,2,NA
SYN_586210129,1,5
SYN_586210130,2,3
SYN_586210131,2,8
SYN_586210132,1,8
SYN_586210133,2,8
SYN_586210134,1,4
SYN_586210135,2,4
SYN_586210136,2,5
SYN_586210137,2,6
SYN_586210138,1,6
SYN_586210139,2,6
SYN_586210140,2,7
SYN_586210141,2,3
SYN_586210142,1,8
SYN_586210143,1,5
SYN_586210144,2,8
SYN_586210145,2,8
SYN_586210146,1,2
SYN_586210147,1,6
SYN_586210148,2,6
SYN_586210149,1,3
SYN_586210150,1,4
SYN_586210151,2,4
SYN_586210152,2,7
SYN_586210153,2,5
SYN_586210154,2,6
SYN_586210155,1,5
SYN_586210156,2,6
SYN_586210157,2,4
SYN_586210158,2,5
SYN_586210159,2,4
SYN_586210160,2,4
SYN_586210161,2,6
SYN_586210162,2,6
SYN_586210163,2,5
SYN_586210164,1,6
SYN_586210165,1,NA
SYN_586210166,2,5
SYN_586210167,2,7
SYN_586210168,1,6
SYN_586210169,2,5
SYN_586210170,2,3
SYN_586210171,1,7
SYN_586210172,1,8
SYN_586210173,1,7
SYN_586210174,2,3
SYN_586210175,2,5
SYN_586210176,1,7
SYN_586210177,1,6
SYN_586210178,2,4
SYN_586210179,2,5
SYN_586210180,2,2
SYN_586210181,2,6
SYN_586210182,1,5
SYN_586210183,1,5
SYN_586210184,2,6
SYN_586210185,2,4
SYN_586210186,1,7
SYN_586210187,1,6
SYN_586210188,2,5
SYN_586210189,2,2
SYN_586210190,1,3
SYN_586210191,1,3
SYN_586210192,1,3
SYN_586210193,1,5
SYN_586210194,1,3
SYN_586210195,2,6
SYN_586210196,2,7
SYN_586210197,1,6
SYN_586210198,2,5
SYN_586210199,2,5
SYN_586210200,2,6
SYN_586210201,2,7
SYN_586210202,2,6
SYN_586210203,2,3
SYN_586210204,1,7
SYN_586210205,2,4
SYN_586210206,2,5
SYN_586210207,2,1
SYN_586210208,1,8
SYN_586210209,1,5
SYN_586210210,1,5
SYN_586210211,2,8
SYN_586210212,2,6
SYN_586210213,2,2
SYN_586210214,2,5
SYN_586210215,1,6
SYN_586210216,2,5
SYN_586210217,2,5
SYN_586210218,1,6
SYN_586210219,2,6
SYN_586210220,2,5
SYN_586210221,1,6
SYN_586210222,2,NA
SYN_586210223,1,4
SYN_586210224,2,3
SYN_586210225,2,6
SYN_586210226,1,5
SYN_586210227,2,6
SYN_586210228,1,5
SYN_586210229,2,4
SYN_586210230,2,3
SYN_586210231,1,4
SYN_586210232,1,4
SYN_586210233,2,3
SYN_586210234,2,5
SYN_586210235,2,4
SYN_586210236,2,8
SYN_586210237,1,4
SYN_586210238,1,6
